Transaction_ID,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,hour,day_of_week
TXN_27289,16.02,Bank Transfer,11367.48,Mobile,Mumbai,Travel,0,5,491.25,2,Visa,146,283.72,Biometric,0.5944,1,0,11,Saturday
TXN_15304,30.23,ATM Withdrawal,42200.24,Tablet,London,Groceries,0,5,136.59,1,Mastercard,117,3221.64,Password,0.8372,0,0,14,Monday
TXN_40607,27.08,ATM Withdrawal,54919.53,Laptop,Tokyo,Groceries,0,7,204.03,2,Discover,233,3980.74,Biometric,0.2591,0,0,22,Tuesday
TXN_19441,16.13,Bank Transfer,49087.06,Laptop,London,Restaurants,0,9,357.24,3,Visa,55,3955.32,PIN,0.5157,0,0,12,Thursday
TXN_1778,39.49,POS,8880.94,Tablet,Mumbai,Travel,1,8,19.98,4,Amex,63,97.6,Password,0.8629,1,1,6,Saturday
TXN_9910,135.12,POS,32838.98,Laptop,Mumbai,Travel,0,7,99.36,2,Mastercard,204,1639.83,Biometric,0.3456,1,0,11,Saturday
TXN_23924,266.78,Bank Transfer,15725.92,Mobile,London,Restaurants,0,13,173.2,1,Mastercard,161,2054.87,Password,0.4541,0,0,13,Monday
TXN_3646,16.31,POS,67549.49,Laptop,New York,Electronics,0,10,414.44,3,Visa,146,3032.34,Biometric,0.3165,0,0,6,Wednesday
TXN_33268,119.04,Online,76576.48,Laptop,Mumbai,Clothing,0,13,42.25,3,Amex,225,1348.3,PIN,0.8037,0,0,6,Saturday
TXN_12211,65.45,ATM Withdrawal,82967.98,Laptop,London,Travel,0,14,481.55,3,Discover,62,3660.55,Password,0.8639,0,1,20,Wednesday
TXN_16557,1.95,Bank Transfer,37341.48,Mobile,Tokyo,Groceries,0,3,36.38,2,Visa,184,3737.59,PIN,0.4858,1,0,21,Thursday
TXN_7865,79.72,POS,51759.08,Mobile,New York,Clothing,0,9,42.33,0,Discover,31,392.48,PIN,0.2111,0,0,20,Wednesday
TXN_42842,237.58,ATM Withdrawal,41111.24,Laptop,Sydney,Restaurants,1,12,155.82,4,Discover,41,1535.77,OTP,0.8931,1,1,10,Tuesday
TXN_34866,43.68,Online,10567.25,Laptop,New York,Restaurants,0,7,244.6,3,Visa,9,2747.33,Password,0.0907,1,0,2,Wednesday
TXN_24911,94.53,POS,92781.33,Mobile,Sydney,Groceries,1,13,454.96,2,Discover,90,1794.39,Biometric,0.4242,1,0,4,Monday
TXN_10216,36.36,POS,89684.08,Laptop,Mumbai,Travel,0,12,239.35,3,Amex,86,4249.31,Biometric,0.5693,1,0,4,Wednesday
TXN_17910,69.16,POS,30023.56,Laptop,New York,Groceries,0,13,348.82,2,Mastercard,75,2231.74,Biometric,0.6539,0,0,7,Wednesday
TXN_18240,10.09,POS,75408.41,Tablet,New York,Clothing,0,4,397.87,2,Visa,1,1983.12,Biometric,0.2428,0,0,22,Tuesday
TXN_13580,140.32,POS,28381.42,Tablet,Sydney,Travel,0,9,430.28,4,Discover,156,4880.49,Password,0.3201,0,1,16,Wednesday
TXN_16995,62.0,Bank Transfer,81001.67,Tablet,Sydney,Electronics,0,6,22.13,3,Visa,218,1819.06,OTP,0.0013,1,0,11,Thursday
TXN_8052,22.5,Online,91009.09,Tablet,Mumbai,Restaurants,1,12,300.72,0,Visa,33,1219.24,OTP,0.7133,1,0,7,Monday
TXN_10857,19.82,ATM Withdrawal,1623.76,Tablet,Sydney,Electronics,0,6,362.93,3,Discover,33,3862.98,PIN,0.9647,0,1,0,Tuesday
TXN_44166,131.76,POS,36626.62,Tablet,Tokyo,Travel,1,12,173.87,1,Discover,116,774.87,Password,0.6006,1,0,12,Tuesday
TXN_43706,52.33,ATM Withdrawal,15689.04,Mobile,Tokyo,Clothing,0,9,190.94,0,Amex,203,3684.95,PIN,0.3082,0,0,18,Friday
TXN_9387,9.05,Online,79028.56,Laptop,Sydney,Clothing,0,5,52.92,4,Visa,186,4065.16,Password,0.9015,0,1,9,Thursday
TXN_24220,7.85,Bank Transfer,63123.66,Laptop,New York,Groceries,0,1,119.21,4,Visa,182,3757.95,PIN,0.5866,0,1,17,Wednesday
TXN_18414,76.29,Bank Transfer,29099.47,Laptop,Sydney,Restaurants,0,8,64.33,0,Discover,39,4173.6,Biometric,0.6067,0,0,22,Thursday
TXN_271,9.21,Online,4943.34,Laptop,London,Electronics,0,7,200.43,3,Amex,69,4524.35,PIN,0.3583,0,0,23,Sunday
TXN_19325,1.97,Online,36152.64,Laptop,Sydney,Travel,0,1,368.43,2,Mastercard,60,4283.71,Biometric,0.2015,0,0,12,Friday
TXN_36820,45.51,ATM Withdrawal,87505.24,Laptop,Tokyo,Restaurants,0,1,90.34,4,Discover,23,3785.34,PIN,0.2448,1,1,8,Friday
TXN_28489,227.34,ATM Withdrawal,13184.86,Laptop,Mumbai,Restaurants,0,1,452.25,0,Mastercard,215,3851.29,Password,0.37,1,0,2,Tuesday
TXN_21087,52.61,Bank Transfer,37627.79,Mobile,Tokyo,Electronics,1,4,151.87,4,Discover,130,650.97,PIN,0.4939,0,1,1,Tuesday
TXN_46999,218.69,Online,80822.49,Laptop,New York,Restaurants,0,12,61.72,4,Discover,110,4891.28,Password,0.8832,1,1,7,Monday
TXN_16473,80.81,Bank Transfer,5558.71,Mobile,Mumbai,Groceries,0,6,472.7,0,Mastercard,69,4274.22,Password,0.618,0,0,14,Monday
TXN_3736,69.29,Online,94754.36,Tablet,New York,Groceries,0,1,192.39,1,Visa,166,3016.64,Password,0.8977,0,1,13,Thursday
TXN_40513,127.75,POS,34711.41,Mobile,Sydney,Restaurants,0,2,151.1,4,Discover,177,986.6,OTP,0.0695,1,1,17,Saturday
TXN_12502,230.8,Bank Transfer,42419.09,Tablet,Sydney,Clothing,0,13,129.67,4,Mastercard,67,1536.92,Password,0.0778,1,1,2,Wednesday
TXN_639,33.54,ATM Withdrawal,23361.26,Tablet,London,Restaurants,0,9,378.27,1,Visa,199,494.19,Password,0.5816,0,0,1,Friday
TXN_17946,74.68,ATM Withdrawal,15138.91,Laptop,London,Travel,0,5,499.77,1,Discover,114,4599.32,PIN,0.166,0,0,1,Thursday
TXN_37602,62.98,Bank Transfer,81564.21,Tablet,Sydney,Restaurants,0,8,227.65,4,Amex,147,3325.14,OTP,0.4837,0,1,6,Sunday
TXN_17105,322.61,Bank Transfer,64806.92,Tablet,Sydney,Restaurants,0,9,89.39,4,Discover,103,1470.34,PIN,0.8648,0,1,18,Saturday
TXN_22007,59.7,ATM Withdrawal,23585.89,Mobile,London,Travel,0,4,408.52,2,Discover,37,4773.04,PIN,0.169,0,0,14,Friday
TXN_32675,66.92,ATM Withdrawal,62654.0,Laptop,London,Travel,0,13,34.36,0,Visa,12,402.41,PIN,0.1978,0,0,3,Monday
TXN_1080,291.89,Online,13839.45,Mobile,London,Clothing,0,7,400.24,1,Mastercard,15,3377.61,OTP,0.1247,0,0,23,Thursday
TXN_22058,83.61,Online,13852.97,Laptop,Tokyo,Electronics,0,10,55.05,3,Visa,164,416.87,PIN,0.6684,1,0,5,Wednesday
TXN_41713,92.19,Bank Transfer,26677.47,Tablet,Tokyo,Restaurants,0,5,139.98,1,Discover,179,3358.6,Password,0.8573,0,1,19,Friday
TXN_35523,89.11,POS,62122.53,Tablet,Mumbai,Groceries,0,9,97.67,4,Discover,218,812.77,Biometric,0.1715,0,1,1,Sunday
TXN_3212,235.16,Bank Transfer,69040.64,Tablet,London,Electronics,0,7,406.33,2,Mastercard,185,4901.26,Password,0.8395,0,0,12,Saturday
TXN_46292,6.82,Bank Transfer,92724.51,Laptop,Tokyo,Clothing,1,14,92.52,3,Discover,214,99.31,Password,0.7238,0,0,14,Thursday
TXN_21494,344.38,Online,90436.05,Mobile,London,Travel,0,12,124.77,2,Amex,48,4955.3,Password,0.1337,0,0,8,Tuesday
TXN_15330,46.46,POS,1357.28,Tablet,London,Restaurants,0,9,291.66,1,Amex,231,1709.58,PIN,0.9391,1,1,8,Monday
TXN_45720,141.64,Online,53238.16,Tablet,New York,Electronics,0,11,132.42,2,Visa,16,3825.06,OTP,0.8222,1,0,12,Tuesday
TXN_28440,264.87,ATM Withdrawal,56382.65,Tablet,Sydney,Travel,0,5,415.18,4,Discover,141,605.16,PIN,0.021,0,1,22,Saturday
TXN_45357,32.38,Bank Transfer,97660.51,Tablet,New York,Groceries,0,6,433.28,4,Mastercard,229,2073.16,Password,0.1723,0,1,18,Friday
TXN_12439,147.91,ATM Withdrawal,88345.19,Laptop,Sydney,Restaurants,0,1,394.9,3,Discover,208,4234.9,PIN,0.9774,1,1,1,Wednesday
TXN_11464,4.76,Bank Transfer,27449.12,Laptop,Sydney,Clothing,0,7,280.69,3,Visa,51,1086.93,Password,0.2986,1,0,7,Saturday
TXN_5965,197.01,Online,46290.69,Mobile,Sydney,Groceries,0,11,104.35,0,Visa,83,4650.85,Password,0.6471,0,0,21,Monday
TXN_11584,55.61,Online,33488.77,Tablet,New York,Restaurants,0,6,486.8,2,Discover,71,4514.47,Password,0.2406,0,0,22,Thursday
TXN_47951,164.51,ATM Withdrawal,73447.06,Mobile,Mumbai,Electronics,0,8,150.98,3,Visa,233,2998.15,Password,0.4968,0,0,15,Wednesday
TXN_8254,82.11,Bank Transfer,5545.42,Mobile,London,Electronics,0,4,382.85,2,Amex,67,4475.06,Biometric,0.2983,0,0,21,Tuesday
TXN_43975,387.67,Bank Transfer,6968.62,Mobile,London,Clothing,0,5,208.63,1,Visa,37,3153.81,PIN,0.2094,0,0,2,Thursday
TXN_39980,31.15,POS,27773.49,Laptop,New York,Groceries,0,1,167.52,0,Discover,175,733.24,OTP,0.9391,0,1,18,Sunday
TXN_1019,157.02,ATM Withdrawal,98840.45,Laptop,Sydney,Travel,0,11,111.06,3,Discover,48,4047.49,PIN,0.6186,0,0,20,Friday
TXN_4096,9.65,ATM Withdrawal,63801.91,Laptop,Tokyo,Restaurants,1,3,14.6,0,Discover,44,3667.55,PIN,0.8983,0,1,22,Tuesday
TXN_45896,61.47,Bank Transfer,14823.19,Mobile,Mumbai,Travel,0,7,310.96,3,Amex,56,2343.78,Password,0.3799,0,0,0,Saturday
TXN_34333,90.03,POS,80210.0,Mobile,London,Travel,0,13,188.19,3,Visa,187,3518.1,Biometric,0.4637,0,0,0,Friday
TXN_38582,101.59,ATM Withdrawal,70808.98,Laptop,Sydney,Electronics,0,2,15.29,1,Visa,104,4751.03,OTP,0.9136,0,1,12,Saturday
TXN_7711,499.72,Online,14032.08,Tablet,Tokyo,Travel,1,2,459.38,0,Amex,212,2407.74,PIN,0.0132,0,0,0,Sunday
TXN_32577,58.04,ATM Withdrawal,47567.9,Tablet,Tokyo,Travel,0,2,209.42,3,Visa,233,3921.52,Password,0.699,1,0,6,Wednesday
TXN_26924,49.14,ATM Withdrawal,64233.37,Tablet,Mumbai,Groceries,0,2,107.86,4,Discover,233,2567.3,Biometric,0.2495,1,1,6,Saturday
TXN_6792,150.9,Online,26526.18,Tablet,New York,Clothing,0,3,394.01,1,Amex,82,2175.88,OTP,0.1959,0,0,1,Wednesday
TXN_27640,259.42,ATM Withdrawal,72581.21,Tablet,Tokyo,Restaurants,0,11,461.34,0,Discover,79,1223.42,OTP,0.2594,0,0,18,Thursday
TXN_43110,17.05,Bank Transfer,18793.23,Tablet,Tokyo,Restaurants,0,10,230.28,3,Amex,4,1812.43,OTP,0.2879,0,0,7,Friday
TXN_48725,7.33,Online,34301.9,Tablet,Tokyo,Electronics,0,13,447.39,2,Visa,25,376.76,PIN,0.6056,0,0,17,Thursday
TXN_7111,106.69,Online,28966.15,Mobile,Tokyo,Restaurants,0,13,402.53,2,Mastercard,89,610.1,Biometric,0.6814,1,0,4,Sunday
TXN_29722,161.4,Online,24696.49,Laptop,New York,Restaurants,0,13,331.26,0,Mastercard,32,4803.08,PIN,0.7237,0,0,14,Thursday
TXN_41169,271.7,Online,58384.31,Mobile,Sydney,Electronics,1,3,288.6,1,Mastercard,103,4985.05,PIN,0.8881,0,1,8,Monday
TXN_15779,42.62,POS,30904.69,Mobile,New York,Clothing,0,2,352.37,3,Mastercard,3,3894.69,Password,0.3066,0,0,8,Sunday
TXN_31848,155.88,POS,74281.17,Laptop,Mumbai,Travel,1,2,338.57,0,Mastercard,18,1219.19,Biometric,0.3208,0,0,20,Monday
TXN_36913,41.47,Bank Transfer,53562.53,Mobile,London,Electronics,1,14,458.57,1,Mastercard,148,3813.42,Password,0.1231,0,0,3,Friday
TXN_2395,55.88,Online,27834.41,Tablet,London,Clothing,0,14,311.01,0,Mastercard,100,1088.48,Biometric,0.5651,0,0,13,Monday
TXN_23660,174.83,ATM Withdrawal,53123.33,Mobile,Tokyo,Travel,0,4,90.41,2,Discover,187,4938.82,OTP,0.4903,0,0,10,Tuesday
TXN_37816,10.1,Online,17595.27,Tablet,Tokyo,Electronics,0,12,205.78,1,Mastercard,3,1402.91,Biometric,0.3755,0,0,16,Monday
TXN_38917,2.88,ATM Withdrawal,92495.45,Mobile,Sydney,Clothing,0,14,461.71,4,Mastercard,40,4987.41,PIN,0.579,0,1,23,Wednesday
TXN_39841,230.68,Online,63877.25,Tablet,Tokyo,Travel,0,3,204.79,0,Visa,238,3584.1,OTP,0.317,1,0,0,Friday
TXN_26107,57.52,POS,74658.24,Laptop,Tokyo,Restaurants,0,2,387.62,3,Mastercard,116,1994.69,OTP,0.1686,0,0,14,Tuesday
TXN_1780,233.62,Online,17319.97,Mobile,Mumbai,Groceries,0,8,412.84,1,Amex,5,3448.7,OTP,0.8214,1,0,17,Thursday
TXN_7463,15.78,POS,37452.87,Tablet,London,Groceries,0,1,322.38,2,Discover,50,2267.99,OTP,0.295,0,0,13,Friday
TXN_26014,87.15,POS,36855.57,Laptop,Tokyo,Restaurants,0,10,59.96,3,Mastercard,183,2411.46,Password,0.3153,0,0,9,Wednesday
TXN_35447,250.26,POS,85276.77,Mobile,Sydney,Electronics,0,1,400.44,1,Visa,78,1657.38,Biometric,0.519,0,0,8,Monday
TXN_23546,11.51,Bank Transfer,85339.69,Tablet,Sydney,Electronics,0,3,339.73,1,Mastercard,109,1577.26,OTP,0.9507,1,1,20,Friday
TXN_19056,20.1,POS,83198.62,Tablet,Tokyo,Clothing,0,2,223.92,2,Mastercard,217,446.36,Biometric,0.5567,0,0,8,Monday
TXN_48478,93.37,Bank Transfer,42937.61,Tablet,London,Electronics,0,10,150.48,0,Discover,141,1066.4,OTP,0.4338,1,0,12,Wednesday
TXN_2631,2.81,POS,8152.36,Tablet,Sydney,Clothing,0,4,171.92,0,Mastercard,201,4687.66,Biometric,0.6566,1,0,8,Friday
TXN_16738,80.72,ATM Withdrawal,14006.27,Tablet,Tokyo,Restaurants,0,4,382.76,1,Visa,60,558.16,PIN,0.3092,0,0,2,Friday
TXN_42437,37.41,Bank Transfer,19030.61,Laptop,New York,Clothing,0,7,423.46,4,Discover,199,1739.31,Biometric,0.2661,0,1,19,Friday
TXN_28342,264.47,Online,26048.09,Laptop,New York,Restaurants,0,11,117.78,3,Discover,18,706.76,OTP,0.4811,0,0,10,Saturday
TXN_3591,51.15,POS,36385.87,Tablet,New York,Groceries,0,5,294.29,2,Amex,186,1868.78,Password,0.1322,0,0,3,Saturday
TXN_39729,52.12,POS,17769.56,Tablet,Mumbai,Restaurants,0,8,123.21,0,Visa,96,4090.72,PIN,0.8406,0,0,5,Monday
TXN_20289,76.08,Bank Transfer,27118.25,Tablet,Sydney,Clothing,0,9,360.56,1,Discover,204,2975.18,Biometric,0.1097,0,0,23,Thursday
TXN_42596,204.88,POS,19377.27,Mobile,Mumbai,Clothing,0,5,114.21,4,Amex,87,4694.3,PIN,0.5902,0,1,22,Tuesday
TXN_47181,11.61,ATM Withdrawal,71721.96,Mobile,Tokyo,Clothing,0,12,108.94,4,Visa,150,4942.96,OTP,0.1427,1,1,7,Thursday
TXN_8584,36.65,Online,89506.26,Mobile,Sydney,Electronics,0,2,71.07,0,Discover,34,4075.73,PIN,0.6605,1,0,7,Sunday
TXN_886,101.1,Bank Transfer,83846.3,Mobile,London,Groceries,0,10,312.72,4,Visa,211,2678.46,PIN,0.9987,0,1,11,Saturday
TXN_9416,105.71,ATM Withdrawal,37953.04,Tablet,Mumbai,Groceries,0,10,115.76,3,Mastercard,118,1619.13,OTP,0.5373,0,0,19,Thursday
TXN_23476,69.9,ATM Withdrawal,32160.85,Tablet,Sydney,Travel,0,1,160.17,2,Amex,89,870.27,Password,0.7081,1,0,7,Saturday
TXN_19192,44.35,Bank Transfer,57639.89,Laptop,New York,Clothing,0,2,158.0,3,Amex,237,4479.82,Biometric,0.6849,0,0,13,Saturday
TXN_2056,144.96,ATM Withdrawal,56997.46,Laptop,Mumbai,Clothing,0,6,155.72,2,Discover,30,1398.08,Password,0.8846,1,1,20,Friday
TXN_49522,34.95,POS,55373.89,Laptop,Mumbai,Electronics,0,9,217.23,0,Discover,40,3381.97,OTP,0.1145,0,0,19,Wednesday
TXN_28176,40.33,Bank Transfer,45229.04,Laptop,Sydney,Restaurants,0,3,96.7,0,Mastercard,219,4167.18,Biometric,0.4693,0,0,3,Sunday
TXN_18688,17.21,Bank Transfer,57760.68,Laptop,Mumbai,Clothing,0,2,309.57,4,Visa,232,167.37,PIN,0.2661,0,1,3,Monday
TXN_21309,63.83,POS,50214.62,Laptop,London,Electronics,0,3,90.61,2,Mastercard,101,341.55,Password,0.1696,0,0,12,Monday
TXN_36818,38.55,Bank Transfer,64122.34,Laptop,London,Groceries,0,6,370.99,0,Mastercard,194,3025.0,Biometric,0.9795,1,1,2,Sunday
TXN_49624,70.8,Bank Transfer,15632.61,Tablet,New York,Electronics,0,3,196.39,2,Discover,151,2133.33,Password,0.448,0,0,17,Sunday
TXN_20011,40.49,ATM Withdrawal,99956.63,Tablet,London,Clothing,0,14,109.73,4,Discover,163,3607.16,Biometric,0.1363,0,1,21,Monday
TXN_39667,105.45,POS,39981.91,Mobile,Sydney,Restaurants,0,3,380.72,0,Mastercard,92,1876.85,OTP,0.2651,0,0,12,Friday
TXN_48221,499.89,Bank Transfer,17216.47,Mobile,Sydney,Groceries,1,5,217.11,4,Discover,172,51.66,OTP,0.2777,1,1,0,Wednesday
TXN_641,0.89,POS,51052.86,Laptop,Tokyo,Electronics,1,4,272.68,3,Mastercard,183,515.7,Biometric,0.4972,0,0,2,Thursday
TXN_25475,191.96,ATM Withdrawal,91881.68,Laptop,Tokyo,Electronics,1,4,40.27,1,Discover,97,3791.41,OTP,0.6325,0,0,20,Monday
TXN_5361,125.96,ATM Withdrawal,79027.67,Mobile,London,Clothing,0,11,322.79,0,Amex,218,3915.89,PIN,0.5308,0,0,4,Tuesday
TXN_4427,114.75,POS,85638.7,Laptop,Sydney,Groceries,0,10,60.01,1,Visa,137,500.27,Password,0.1419,0,0,16,Saturday
TXN_18280,56.93,POS,89500.75,Tablet,London,Travel,0,1,177.35,0,Mastercard,133,856.49,PIN,0.991,0,1,13,Wednesday
TXN_45011,8.08,ATM Withdrawal,96927.49,Tablet,London,Electronics,1,8,351.08,2,Amex,108,3247.43,OTP,0.6315,1,0,22,Monday
TXN_4606,197.68,Online,45551.87,Laptop,New York,Travel,0,8,143.26,2,Mastercard,199,3002.99,Biometric,0.2419,1,0,18,Monday
TXN_4429,37.24,Online,52695.24,Mobile,Mumbai,Groceries,0,2,77.46,1,Amex,140,384.86,PIN,0.5332,1,0,2,Wednesday
TXN_42123,27.57,Bank Transfer,45534.64,Laptop,London,Travel,0,14,335.14,4,Discover,196,862.24,OTP,0.3659,1,1,13,Saturday
TXN_21801,94.2,Bank Transfer,24000.85,Tablet,Sydney,Clothing,0,7,173.24,2,Mastercard,151,1916.33,OTP,0.1278,1,0,18,Tuesday
TXN_3774,35.67,Online,93688.12,Tablet,Tokyo,Clothing,0,8,91.47,3,Mastercard,45,3759.08,OTP,0.4509,1,0,18,Friday
TXN_17743,37.94,POS,45529.89,Tablet,New York,Travel,0,12,452.72,3,Discover,188,3843.8,PIN,0.0971,1,0,16,Thursday
TXN_27892,431.27,POS,12164.99,Laptop,New York,Clothing,1,14,341.63,2,Visa,100,3000.47,OTP,0.2735,1,0,12,Thursday
TXN_16600,100.3,POS,80019.36,Tablet,London,Restaurants,0,7,262.47,4,Mastercard,156,724.75,Password,0.1462,0,1,14,Sunday
TXN_47708,102.98,Bank Transfer,49895.27,Mobile,London,Travel,0,12,242.15,4,Amex,198,2510.23,Password,0.1641,1,1,15,Tuesday
TXN_47311,24.65,Bank Transfer,52826.22,Mobile,Mumbai,Groceries,0,1,252.86,0,Amex,185,1647.47,Password,0.3989,0,0,16,Tuesday
TXN_11587,27.75,Online,42904.58,Mobile,London,Restaurants,1,14,164.0,0,Visa,29,804.57,Password,0.4095,0,0,12,Tuesday
TXN_44210,173.05,Bank Transfer,66850.53,Laptop,Tokyo,Clothing,1,1,230.55,2,Discover,26,2184.26,OTP,0.3978,0,0,17,Friday
TXN_38947,25.9,Bank Transfer,83849.6,Tablet,Sydney,Travel,0,6,367.5,1,Amex,37,233.79,OTP,0.8685,0,1,11,Tuesday
TXN_13054,18.79,ATM Withdrawal,55109.33,Tablet,Mumbai,Clothing,1,4,469.98,3,Mastercard,200,2372.12,Password,0.6707,0,0,12,Thursday
TXN_20605,24.95,Bank Transfer,48709.46,Tablet,London,Restaurants,1,13,141.13,0,Amex,136,4585.94,Password,0.1052,0,0,12,Friday
TXN_43729,13.55,Online,10543.59,Tablet,Tokyo,Groceries,0,2,422.51,2,Discover,134,122.35,Biometric,0.1015,1,0,15,Tuesday
TXN_20138,57.77,POS,67268.05,Tablet,New York,Restaurants,0,7,10.11,0,Discover,113,1379.44,OTP,0.8883,0,1,7,Sunday
TXN_34383,99.53,Online,76405.18,Laptop,Tokyo,Restaurants,0,6,231.95,3,Amex,63,3558.54,PIN,0.7008,0,0,16,Wednesday
TXN_26898,84.37,ATM Withdrawal,94371.85,Mobile,Tokyo,Restaurants,0,3,143.3,0,Mastercard,68,1879.47,Password,0.3651,0,0,1,Friday
TXN_36741,359.48,POS,9950.45,Mobile,London,Clothing,0,1,221.82,0,Discover,53,2324.59,Biometric,0.9221,0,1,3,Monday
TXN_22244,42.93,POS,17809.19,Tablet,Tokyo,Travel,0,11,424.69,4,Mastercard,67,4306.6,PIN,0.8458,0,1,10,Friday
TXN_38336,17.02,ATM Withdrawal,55987.67,Mobile,Mumbai,Travel,0,7,121.28,4,Mastercard,198,4113.03,OTP,0.9521,0,1,16,Wednesday
TXN_44449,162.71,Bank Transfer,7648.1,Mobile,London,Restaurants,0,2,28.77,0,Mastercard,138,2116.8,Biometric,0.0807,0,0,15,Friday
TXN_37263,35.33,Bank Transfer,95156.46,Laptop,Sydney,Clothing,0,2,91.57,2,Discover,48,2814.97,PIN,0.3584,0,0,10,Friday
TXN_34818,13.87,Online,66712.93,Laptop,London,Clothing,0,5,460.83,4,Mastercard,34,793.41,Biometric,0.3082,1,1,6,Thursday
TXN_43910,220.19,POS,56118.29,Laptop,Tokyo,Electronics,0,6,74.51,0,Discover,226,3337.06,PIN,0.41,1,0,22,Friday
TXN_15203,114.76,ATM Withdrawal,53465.35,Laptop,New York,Travel,0,11,238.38,4,Visa,197,4500.58,OTP,0.6061,0,1,2,Thursday
TXN_48160,32.76,Online,52340.85,Laptop,Mumbai,Clothing,0,10,373.56,3,Visa,12,2170.1,PIN,0.8506,1,1,22,Tuesday
TXN_48711,284.66,Online,44189.52,Mobile,Sydney,Travel,0,5,325.07,0,Visa,111,4328.79,PIN,0.7635,1,0,23,Friday
TXN_42813,127.65,ATM Withdrawal,48746.71,Laptop,Sydney,Restaurants,0,8,447.18,2,Amex,227,1589.55,Biometric,0.5479,1,0,5,Wednesday
TXN_34329,199.3,Bank Transfer,96577.93,Laptop,Tokyo,Restaurants,0,5,180.45,1,Amex,109,4400.84,Password,0.7877,0,0,14,Thursday
TXN_44696,78.19,POS,32061.7,Mobile,Tokyo,Travel,0,7,324.57,2,Mastercard,160,4219.92,Biometric,0.3412,0,0,13,Friday
TXN_9815,196.81,POS,83102.39,Laptop,Sydney,Travel,0,7,209.6,2,Mastercard,16,3707.42,OTP,0.227,1,0,12,Saturday
TXN_29049,116.06,ATM Withdrawal,56249.29,Tablet,Tokyo,Travel,0,2,360.6,3,Mastercard,183,3559.3,Password,0.489,0,0,7,Sunday
TXN_48779,60.32,ATM Withdrawal,5266.55,Mobile,New York,Clothing,0,1,419.34,4,Discover,235,2821.81,Biometric,0.7846,0,1,2,Sunday
TXN_17156,200.86,Online,95729.98,Laptop,Sydney,Clothing,0,1,453.07,3,Visa,165,363.46,Password,0.045,0,0,0,Sunday
TXN_26673,18.0,ATM Withdrawal,80223.82,Tablet,Tokyo,Groceries,0,7,477.29,3,Discover,14,1756.06,PIN,0.4658,0,0,23,Saturday
TXN_33097,103.65,Online,18008.48,Laptop,New York,Electronics,0,7,431.07,0,Discover,176,3809.85,PIN,0.7152,0,0,10,Friday
TXN_10524,57.92,Bank Transfer,83407.28,Mobile,Tokyo,Travel,1,1,219.57,1,Mastercard,135,1793.76,OTP,0.4976,0,0,18,Wednesday
TXN_36365,28.47,Bank Transfer,66457.46,Laptop,New York,Travel,0,14,116.05,1,Discover,226,2991.36,PIN,0.4265,1,0,12,Friday
TXN_394,14.18,Bank Transfer,21020.3,Laptop,Sydney,Electronics,0,11,324.77,3,Amex,188,4354.46,Biometric,0.7692,0,0,23,Monday
TXN_14662,45.91,POS,81314.94,Tablet,Sydney,Restaurants,0,14,136.96,0,Discover,122,3796.32,Biometric,0.9211,0,1,11,Saturday
TXN_21509,4.08,Online,67352.54,Laptop,London,Electronics,0,1,315.69,4,Discover,150,4738.09,OTP,0.9814,0,1,6,Friday
TXN_38503,38.07,Bank Transfer,42109.5,Tablet,Mumbai,Electronics,1,4,495.91,1,Visa,100,1952.72,PIN,0.7857,0,0,12,Sunday
TXN_5004,359.79,POS,69946.54,Mobile,New York,Clothing,0,11,292.35,2,Discover,29,3853.79,PIN,0.6328,0,0,23,Thursday
TXN_19047,1.18,POS,40995.69,Laptop,Mumbai,Electronics,0,4,14.86,3,Visa,125,725.79,Biometric,0.0255,1,0,20,Saturday
TXN_8831,13.3,Online,69524.79,Mobile,Mumbai,Travel,0,13,225.63,0,Visa,120,3818.85,OTP,0.5794,0,0,20,Saturday
TXN_16101,6.33,Bank Transfer,36254.94,Laptop,Mumbai,Groceries,0,11,364.96,0,Visa,47,4249.2,PIN,0.3364,0,0,8,Wednesday
TXN_38742,73.91,Bank Transfer,84139.15,Tablet,Mumbai,Travel,0,13,118.57,4,Visa,54,2092.05,Biometric,0.4096,0,1,9,Thursday
TXN_42698,88.55,ATM Withdrawal,39711.87,Mobile,New York,Electronics,0,11,290.98,3,Mastercard,147,3683.37,PIN,0.6507,0,0,14,Tuesday
TXN_18413,137.05,Bank Transfer,58622.29,Laptop,London,Groceries,0,10,52.46,1,Amex,53,129.62,PIN,0.2796,1,0,8,Saturday
TXN_33431,6.09,Bank Transfer,34709.29,Tablet,Tokyo,Restaurants,0,13,94.88,4,Amex,22,1522.94,Biometric,0.7668,1,1,1,Tuesday
TXN_2057,13.15,POS,61967.05,Laptop,Mumbai,Groceries,0,8,36.82,2,Mastercard,140,865.62,PIN,0.7503,1,0,23,Friday
TXN_40133,9.76,ATM Withdrawal,84469.74,Tablet,Mumbai,Electronics,0,11,238.02,4,Visa,135,4638.45,Password,0.7986,0,1,21,Friday
TXN_39904,2.99,POS,71218.38,Tablet,Sydney,Clothing,0,2,350.09,4,Amex,48,3188.81,Biometric,0.2572,0,1,15,Saturday
